"UID","JOB_CATEGORY","JOB_DEP","Working_hours","eco_sect","Terms_of_emp","Employer_type","Emolument","JOB_CONDITION","employee_count","Work_description"
30327,"O","35",1819,"QA","AUT","ct_3",25096,"C","tr_6","431e"
30336,"O","35",1820,"CG","CDI","ct_6",15982,"P","tr_1","674d"
30337,"O","35",1677,"FZ","CDI","ct_9",21469,"C","tr_3","632a"
30338,"O","35",1708,"GZ","CDI","ct_9",15517,"C","tr_2","632d"
30345,"O","35",1839,"HZ","CDI","ct_9",31600,"C","tr_5","333c"
30363,"O","35",1675,"CA","CDI","ct_6",17960,"C","tr_1","636c"
30366,"O","35",1820,"PZ","CDI","ct_8",25026,"C","tr_2","421b"
30369,"O","35",1953,"NZ","CDI","ct_9",23161,"C","tr_4","534b"
30371,"O","35",1910,"CH","CDI","ct_6",27773,"C","tr_1","634b"
30373,"O","35",1819,"NZ","CDI","ct_9",26845,"C","tr_2","477a"
30376,"O","35",850,"GZ","CDI","ct_9",8806,"P","tr_4","554e"
30377,"O","35",1737,"EZ","CDI","ct_9",21850,"C","tr_3","543f"
30379,"O","29",1819,"PZ","CDI","ct_8",52452,"C","tr_0","342b"
30382,"O","35",1094,"PZ","CDI","ct_8",13383,"P","tr_3","525a"
30389,"O","35",1845,"HZ","CDI","ct_9",19658,"C","tr_5","521a"
30396,"O","35",2157,"PZ","CDI","ct_8",17776,"P","tr_2","525a"
30398,"O","22",1889,"GZ","CDI","ct_9",18189,"C","tr_4","462b"
30401,"O","35",2162,"QA","CDI","ct_9",19425,"C","tr_2","526e"
30406,"O","35",145,"IZ","CDI","ct_6",12426,"C","tr_2","636d"
30409,"X","35",1509,"KZ","CDD","ct_9",15767,"C","tr_6","545b"
30412,"O","35",1606,"MC","CDI","ct_9",34795,"C","tr_5","462e"
30414,"O","35",1823,"QA","CDI","ct_9",22034,"C","tr_6","431f"
30425,"O","35",1896,"HZ","CDI","ct_9",20503,"C","tr_5","641b"
30428,"O","35",606,"NZ","CDI","ct_9",22259,"C","tr_2","373d"
30437,"O","29",2500,"HZ","CDI","ct_9",25971,"C","tr_4","641a"
30440,"O","35",1929,"KZ","CDI","ct_9",24865,"C","tr_1","373c"
30441,"O","35",1743,"FZ","CDI","ct_9",25306,"C","tr_4","382a"
30443,"O","35",941,"IZ","CDI","ct_9",9556,"P","tr_2","561d"
30444,"O","35",1804,"QB","CDI","ct_8",14081,"C","tr_4","525d"
30447,"O","35",2113,"GZ","CDI","ct_9",48688,"C","tr_6","374a"
30450,"O","35",1990,"KZ","CDI","ct_8",31940,"C","tr_2","467c"
30454,"O","35",1976,"FZ","CDI","ct_9",23226,"C","tr_2","632e"
30456,"O","35",1819,"FZ","CDI","ct_9",19227,"C","tr_2","542a"
30462,"O","35",2030,"HZ","CDI","ct_9",53609,"C","tr_5","333c"
30480,"O","35",750,"GZ","CDI","ct_6",7975,"P","tr_1","433d"
30482,"O","35",1819,"QA","CDI","ct_3",17448,"C","tr_6","523d"
30484,"O","75",1630,"GZ","CDI","ct_9",33328,"P","tr_5","374a"
30493,"O","35",1269,"QA","CDI","ct_8",21612,"C","tr_6","526a"
30497,"O","78",1820,"OZ","AUT","ct_1",62983,"C","tr_6","332a"
30500,"O","22",1758,"CL","CDI","ct_9",22282,"C","tr_5","623e"
30519,"O","35",1820,"CG","CDI","ct_9",49296,"C","tr_6","385a"
30521,"O","35",1764,"NZ","CDI","ct_9",12496,"C","tr_4","534a"
30523,"O","35",1870,"GZ","CDI","ct_9",24092,"C","tr_6","653a"
30526,"O","35",1820,"GZ","CDI","ct_9",29094,"C","tr_1","462a"
30528,"O","35",1820,"HZ","CDI","ct_9",19529,"C","tr_5","451a"
30545,"O","35",304,"CC","CDD","ct_9",2408,"C","tr_4","676c"
30552,"O","35",1824,"CA","CDI","ct_9",23409,"C","tr_6","477b"
30554,"O","35",1084,"QB","CDI","ct_8",12548,"P","tr_5","525d"
30560,"O","35",904,"NZ","TTP","ct_9",17072,"C","tr_1","681a"
30571,"O","35",1872,"GZ","CDI","ct_9",20781,"C","tr_1","633c"
30576,"O","44",520,"RZ","TOA","ct_8",14394,"F","tr_1","637c"
30578,"O","35",1262,"QB","CDI","ct_8",11210,"C","tr_4","526a"
30584,"O","35",1869,"GZ","CDI","ct_9",15524,"C","tr_6","552a"
30586,"O","44",1957,"CK","CDI","ct_9",31047,"C","tr_5","477b"
30596,"O","35",2014,"GZ","CDI","ct_9",21242,"C","tr_1","554e"
30598,"O","35",2192,"IZ","CDI","ct_9",22519,"C","tr_1","561c"
30601,"A","35",1819,"IZ","APP","ct_9",11476,"C","tr_1","685a"
30602,"O","53",2171,"HZ","CDI","ct_9",17589,"C","tr_4","641a"
30616,"O","78",701,"NZ","TOA","ct_9",9013,"K","tr_3","435b"
30618,"O","35",1785,"CE","CDI","ct_9",19306,"C","tr_6","674a"
30620,"O","35",379,"FZ","AUT","ct_6",9755,"P","tr_2","543b"
30621,"O","53",1827,"QA","CDI","ct_3",36060,"C","tr_6","431a"
30627,"O","35",1827,"CK","CDI","ct_9",28165,"C","tr_6","484b"
30631,"O","35",1869,"MC","CDI","ct_9",16166,"C","tr_1","526b"
30646,"O","35",1616,"QB","CDI","ct_8",12383,"C","tr_4","525d"
30648,"O","35",1155,"QB","CDI","ct_7",5028,"D","tr_1","563a"
30660,"O","35",2028,"CH","CDI","ct_9",15089,"C","tr_2","673a"
30668,"O","35",1617,"CH","CDI","ct_9",18159,"C","tr_4","676c"
30672,"O","35",1085,"HZ","CDI","ct_9",10195,"P","tr_5","676c"
30673,"O","26",1726,"HZ","CDI","ct_9",15487,"C","tr_6","641a"
30679,"A","64",1413,"CE","APP","ct_9",10250,"C","tr_5","461f"
30688,"O","35",1820,"PZ","CDI","ct_8",26843,"C","tr_4","341a"
30695,"O","35",1459,"FZ","CDI","ct_9",19283,"P","tr_1","542a"
30698,"O","35",134,"PZ","CDI","ct_8",1154,"P","tr_5","422e"
30699,"O","35",1679,"CL","CDI","ct_9",18748,"C","tr_6","477a"
30705,"O","69",2346,"JC","CDI","ct_9",40177,"C","tr_3","388a"
30706,"O","35",2090,"FZ","CDI","ct_9",22660,"C","tr_1","681b"
30707,"O","35",1456,"PZ","AUT","ct_1",19002,"P","tr_6","479a"
30714,"O","35",1535,"QA","CDI","ct_3",15419,"C","tr_6","525d"
30721,"O","35",1820,"GZ","CDI","ct_9",17535,"C","tr_5","685a"
30730,"O","35",1820,"PZ","CDI","ct_8",16477,"C","tr_3","525a"
30738,"O","35",1820,"OZ","AUT","ct_2",19802,"C","tr_3","621f"
30747,"O","35",264,"CL","CDI","ct_9",3049,"F","tr_6","676a"
30761,"O","35",84,"GZ","CDI","ct_9",783,"P","tr_3","374a"
30762,"O","35",1061,"QA","CDD","ct_8",12987,"C","tr_6","433a"
30765,"O","35",253,"TZ","CDI","ct_7",2594,"C","tr_1","563c"
30768,"O","35",1845,"HZ","CDI","ct_9",18205,"C","tr_6","643a"
30785,"O","35",1156,"QB","CDI","ct_9",9161,"P","tr_4","563c"
30791,"O","35",1860,"CE","CDI","ct_9",16477,"C","tr_1","673c"
30808,"O","35",1820,"PZ","CDI","ct_8",35980,"C","tr_4","422b"
30810,"O","35",1989,"GZ","CDI","ct_9",17245,"C","tr_3","634d"
30812,"O","35",1819,"OZ","CDI","ct_4",30629,"C","tr_5","332b"
30813,"O","35",2681,"QB","CDI","ct_7",10205,"D","tr_1","563a"
30824,"O","35",1146,"GZ","CDI","ct_9",11387,"P","tr_5","552a"
30825,"O","35",1820,"QB","CDI","ct_8",16907,"C","tr_3","434b"
30828,"O","35",1820,"HZ","CDI","ct_9",18465,"C","tr_5","451a"
30839,"O","35",1820,"GZ","CDI","ct_9",27449,"C","tr_2","487a"
30845,"O","35",509,"QB","CDD","ct_8",12087,"K","tr_3","526d"
30846,"O","35",646,"SZ","CDI","ct_6",11157,"P","tr_2","563b"
30848,"O","35",2041,"NZ","CDI","ct_6",18271,"C","tr_3","534a"
30849,"O","87",2200,"GZ","CDI","ct_9",38941,"C","tr_4","463c"
30851,"O","35",1513,"CL","CDI","ct_9",18031,"C","tr_6","676c"
30861,"O","35",1820,"PZ","CDI","ct_8",31512,"C","tr_5","341a"
30872,"O","35",2134,"GZ","CDI","ct_9",28417,"C","tr_6","462c"
30873,"O","35",2002,"CA","CDI","ct_9",25773,"C","tr_3","653a"
30874,"O","35",1820,"KZ","CDI","ct_9",27880,"C","tr_2","545b"
30879,"O","35",1848,"OZ","CDI","ct_8",24550,"C","tr_6","467d"
30882,"O","35",1763,"FZ","CDI","ct_9",25297,"C","tr_2","481b"
30883,"O","35",1638,"MA","CDI","ct_8",18376,"P","tr_2","543b"
30886,"O","35",3000,"QB","CDI","ct_7",15727,"D","tr_1","563a"
30887,"O","35",1820,"QB","CDI","ct_8",27614,"C","tr_5","422a"
30891,"O","35",1827,"CL","CDI","ct_9",26893,"C","tr_6","623g"
30901,"O","35",1908,"JA","CDI","ct_9",47869,"C","tr_5","465b"
30903,"O","35",1998,"CA","CDI","ct_9",30119,"C","tr_6","487b"
30904,"O","35",1278,"GZ","CDI","ct_9",12241,"P","tr_6","551a"
30905,"O","35",1644,"QB","CDI","ct_8",13431,"P","tr_2","563b"
30906,"O","35",2200,"MA","CDI","ct_9",82045,"C","tr_6","373c"
30908,"O","35",2001,"HZ","CDI","ct_9",27205,"C","tr_4","487b"
30911,"O","35",1769,"PZ","CDI","ct_8",17062,"C","tr_1","525a"
30912,"O","35",1835,"QB","CDI","ct_9",17121,"C","tr_1","526c"
30923,"O","35",2028,"GZ","CDI","ct_9",16550,"C","tr_2","634c"
30925,"O","35",1778,"QB","CDD","ct_2",17799,"P","tr_3","563b"
30927,"O","35",3000,"NZ","CDI","ct_9",36646,"C","tr_5","684a"
30934,"O","35",2200,"JC","CDI","ct_9",53952,"C","tr_6","388a"
30935,"O","35",2200,"JB","CDI","ct_9",56436,"C","tr_6","388d"
30937,"O","35",1821,"QA","CDI","ct_9",19353,"C","tr_6","526a"
30943,"O","35",1577,"IZ","CDI","ct_6",12261,"C","tr_2","561d"
30948,"O","35",1841,"OZ","CDI","ct_8",23894,"C","tr_6","467d"
30952,"O","35",1798,"DZ","CDI","ct_9",42856,"C","tr_4","386b"
30964,"O","35",1320,"TZ","CDI","ct_7",13369,"C","tr_1","563c"
30968,"O","35",1672,"FZ","CDI","ct_9",21516,"C","tr_2","543g"
30969,"O","35",2003,"QB","CDI","ct_8",18586,"C","tr_4","525d"
30974,"O","35",877,"QA","CDI","ct_8",7342,"P","tr_6","525d"
30977,"O","59",1792,"CB","CDI","ct_9",34845,"C","tr_5","463b"
30984,"O","35",1634,"QB","CDI","ct_8",12971,"P","tr_5","563b"
30987,"O","35",1862,"CK","CDI","ct_9",22782,"C","tr_4","628c"
30988,"O","44",1880,"GZ","CDI","ct_9",21294,"C","tr_6","463e"
30991,"O","35",1830,"PZ","CDI","ct_1",28277,"C","tr_6","422e"
30992,"O","35",1885,"MA","CDI","ct_9",20345,"C","tr_1","621c"
30995,"O","35",698,"CA","CDI","ct_9",7362,"C","tr_1","636d"
30996,"O","35",734,"QA","CDI","ct_6",17382,"C","tr_1","526e"
31011,"O","35",1804,"FZ","CDI","ct_6",21314,"C","tr_1","632a"
31015,"O","29",1820,"OZ","CDI","ct_2",49738,"C","tr_3","333f"
31019,"O","35",2028,"QA","CDI","ct_1",34856,"C","tr_5","478c"
31020,"O","35",912,"QA","CDI","ct_8",8037,"P","tr_6","525d"
31022,"O","35",1699,"EZ","CDI","ct_9",16442,"C","tr_3","628e"
31023,"O","35",1819,"HZ","CDI","ct_9",16996,"C","tr_5","676c"
31024,"O","35",1768,"GZ","CDI","ct_9",18018,"C","tr_1","433d"
31027,"A","35",919,"JB","APP","ct_9",7406,"C","tr_6","543g"
31029,"O","35",1820,"KZ","CDI","ct_9",43746,"C","tr_6","376c"
31032,"O","35",1820,"CA","CDI","ct_9",26359,"C","tr_6","466b"
31037,"O","95",1820,"PZ","AUT","ct_1",22533,"C","tr_4","341a"
31046,"O","35",2063,"PZ","CDI","ct_6",23478,"C","tr_1","423a"
31054,"O","35",1867,"MA","CDI","ct_6",17374,"C","tr_1","534a"
31058,"O","35",901,"PZ","CDD","ct_9",9087,"C","tr_1","555a"
31060,"O","35",1819,"KZ","CDI","ct_9",29593,"C","tr_6","376b"
31063,"O","35",1845,"HZ","CDI","ct_9",19676,"C","tr_6","451a"
31066,"O","35",1587,"FZ","CDI","ct_9",16668,"C","tr_4","681a"
31072,"O","35",2023,"CC","CDI","ct_9",17819,"C","tr_3","675b"
31084,"O","25",397,"RZ","TOA","ct_8",17345,"F","tr_0","354b"
31092,"O","35",1804,"QB","CDI","ct_8",14148,"C","tr_4","525d"
31100,"O","53",1004,"NZ","TTP","ct_9",14629,"C","tr_4","655a"
31101,"O","35",1820,"HZ","CDI","ct_9",21300,"C","tr_6","451a"
31103,"O","35",2200,"MA","CDI","ct_9",54017,"C","tr_3","372b"
31107,"O","35",1692,"FZ","CDI","ct_9",33091,"C","tr_3","481b"
31111,"O","35",1708,"DZ","AUT","ct_9",19920,"C","tr_5","555a"
31120,"O","35",1820,"NZ","CDI","ct_9",28017,"C","tr_5","481b"
31131,"O","35",1903,"PZ","CDI","ct_9",16418,"C","tr_3","422b"
31137,"O","35",1820,"PZ","CDI","ct_8",16947,"C","tr_4","341a"
31146,"O","35",1820,"MA","CDI","ct_8",26862,"C","tr_3","461d"
31156,"O","35",2120,"FZ","CDI","ct_9",20256,"C","tr_3","632j"
31158,"O","35",1426,"NZ","CDI","ct_9",16316,"C","tr_5","461f"
31161,"O","35",1820,"CK","CDI","ct_9",18605,"C","tr_6","623f"
31167,"O","35",1827,"CL","CDI","ct_9",21399,"C","tr_6","673c"
31170,"O","35",1459,"CA","CDI","ct_9",18461,"P","tr_6","684b"
31171,"O","35",1819,"KZ","CDI","ct_6",22402,"C","tr_0","462e"
31177,"O","35",1819,"QB","CDI","ct_8",25157,"C","tr_4","434d"
31179,"O","35",1479,"QA","CDI","ct_9",13933,"P","tr_2","526e"
31181,"O","35",255,"IZ","CDI","ct_9",3548,"C","tr_4","525d"
31184,"O","35",1793,"QA","AUT","ct_3",19965,"C","tr_6","526a"
31191,"A","35",1817,"FZ","APP","ct_9",9668,"C","tr_2","681b"
31195,"O","35",894,"IZ","CDI","ct_6",8207,"P","tr_1","561c"
31197,"O","35",1820,"GZ","CDI","ct_9",22999,"P","tr_3","463a"
31198,"O","35",1824,"HZ","AUT","ct_5",29514,"C","tr_6","628a"
31199,"O","73",921,"FZ","CDI","ct_6",6734,"C","tr_1","681a"
31203,"O","35",1856,"KZ","CDI","ct_9",23984,"C","tr_2","542a"
31205,"O","35",890,"QA","CDI","ct_9",8191,"P","tr_1","424a"
31209,"O","35",1886,"GZ","CDI","ct_9",19965,"C","tr_4","554c"
31213,"O","35",1820,"HZ","CDI","ct_9",33179,"C","tr_6","333c"
31224,"O","35",1825,"PZ","CDI","ct_8",20370,"C","tr_5","341a"
31237,"O","35",595,"TZ","CDI","ct_7",6454,"C","tr_1","563c"
31238,"O","35",1859,"FZ","CDI","ct_6",16305,"C","tr_1","632f"
31240,"O","35",1862,"NZ","CDI","ct_6",15142,"C","tr_3","534a"
31241,"O","35",2028,"GZ","CDI","ct_9",30860,"C","tr_2","374a"
31244,"O","30",480,"MC","CDI","ct_9",5931,"P","tr_5","465c"
31245,"O","35",1645,"SZ","CDI","ct_8",37531,"C","tr_1","342f"
31247,"O","35",1468,"GZ","CDI","ct_9",12270,"P","tr_5","551a"
31253,"O","35",1377,"QA","CDI","ct_9",16724,"P","tr_6","431f"
31261,"O","35",3000,"GZ","CDI","ct_9",30782,"C","tr_1","553c"
31267,"O","35",2200,"CI","CDI","ct_9",80292,"C","tr_5","388a"
31270,"O","35",1373,"GZ","CDI","ct_9",13047,"P","tr_1","684a"
31279,"O","35",1195,"PZ","CDI","ct_8",11694,"P","tr_2","525a"
31281,"O","35",676,"SZ","CDI","ct_9",4697,"P","tr_1","637d"
31283,"O","35",1827,"KZ","CDI","ct_9",25920,"C","tr_4","467c"
31285,"O","35",2028,"QB","AUT","ct_3",18277,"P","tr_3","526d"
31289,"O","35",2030,"CA","CDI","ct_9",30773,"C","tr_6","641a"
31290,"O","35",1815,"QA","CDI","ct_9",27872,"C","tr_4","431f"
31291,"O","35",2200,"JB","CDI","ct_9",42051,"C","tr_6","333d"
31293,"X","35",1014,"QB","AUT","ct_8",7195,"P","tr_4","631a"
31304,"X","35",844,"PZ","AUT","ct_1",8654,"P","tr_6","525a"
31305,"O","35",1778,"JC","CDI","ct_9",24397,"C","tr_5","388a"
31322,"O","50",1829,"QA","CDI","ct_6",22143,"P","tr_1","526b"
31324,"O","35",2115,"GZ","CDI","ct_9",20724,"C","tr_1","636b"
31331,"O","35",1633,"GZ","CDI","ct_9",19905,"C","tr_4","653a"
31332,"O","35",211,"QB","CDD","ct_2",9601,"C","tr_6","526a"
31336,"O","35",1820,"GZ","CDI","ct_9",23014,"C","tr_4","477c"
31348,"O","35",296,"CC","CDI","ct_9",6176,"F","tr_4","674e"
31353,"O","35",2027,"GZ","CDI","ct_9",24856,"C","tr_6","461d"
31358,"O","35",1206,"NZ","TTP","ct_9",19630,"C","tr_3","632k"
31364,"O","22",831,"NZ","TTP","ct_9",12833,"P","tr_3","674c"
31372,"O","35",1639,"QA","AUT","ct_3",17604,"C","tr_5","526a"
31376,"O","35",1823,"CL","CDI","ct_8",15591,"C","tr_6","674d"
31377,"O","75",1820,"HZ","CDI","ct_9",28139,"C","tr_6","333c"
31392,"O","35",2000,"FZ","CDI","ct_9",22918,"C","tr_1","472c"
31396,"O","35",1820,"MB","CDI","ct_1",22932,"C","tr_6","342g"
31397,"O","35",1845,"QB","CDI","ct_8",18421,"C","tr_4","526a"
31415,"O","36",1939,"FZ","CDI","ct_6",17935,"C","tr_1","633a"
31416,"O","36",1971,"CH","CDI","ct_9",28002,"C","tr_5","626b"
31420,"O","36",1875,"CL","CDI","ct_9",16822,"C","tr_6","623e"
31422,"O","36",1820,"CI","CDI","ct_9",15932,"C","tr_2","622c"
31424,"O","36",2028,"QA","CDI","ct_3",50655,"C","tr_6","344a"
31429,"O","36",184,"NZ","CDI","ct_9",4855,"C","tr_1","684a"
31433,"O","36",1848,"OZ","CDI","ct_8",30600,"C","tr_5","373d"
31436,"O","36",2113,"GZ","CDI","ct_9",17486,"C","tr_3","542a"
31438,"O","36",1791,"CL","CDI","ct_9",23033,"C","tr_6","624c"
31447,"O","36",1820,"FZ","CDI","ct_6",14997,"C","tr_1","632g"
31453,"O","36",1136,"QA","CDI","ct_3",11509,"C","tr_6","525d"
31461,"O","36",1087,"GZ","CDI","ct_6",21217,"P","tr_0","344d"
31462,"O","36",1820,"QB","CDI","ct_8",30748,"C","tr_4","431f"
31466,"O","36",1815,"QB","CDI","ct_8",17709,"C","tr_5","526d"
31467,"O","36",1968,"CH","CDI","ct_9",23228,"C","tr_6","475b"
31468,"O","36",1638,"KZ","CDI","ct_9",38366,"C","tr_1","467c"
31473,"O","86",1788,"QA","AUT","ct_3",16988,"C","tr_6","523d"
31476,"O","36",2200,"CK","CDI","ct_9",52384,"C","tr_0","474c"
31485,"O","36",2091,"GZ","CDI","ct_9",16934,"C","tr_2","643a"
31489,"O","36",1801,"CH","CDI","ct_9",20599,"C","tr_4","673b"
31494,"O","36",1757,"CG","CDI","ct_9",17503,"C","tr_3","674a"
31500,"O","36",1826,"LZ","CDI","ct_6",16267,"C","tr_2","463e"
31501,"O","36",899,"HZ","CDD","ct_9",9936,"C","tr_3","643a"
31505,"O","24",2500,"HZ","CDI","ct_9",21713,"C","tr_4","641a"
31507,"O","36",2008,"GZ","CDI","ct_9",44661,"C","tr_1","374a"
31510,"O","87",1820,"HZ","CDI","ct_5",30781,"C","tr_5","464a"
31513,"O","36",1668,"GZ","CDI","ct_6",31759,"C","tr_1","344d"
31519,"O","36",1283,"GZ","CDI","ct_9",14387,"C","tr_5","551a"
31521,"O","36",1893,"BZ","CDI","ct_9",27132,"C","tr_1","543b"
31522,"O","36",624,"GZ","CDI","ct_6",5584,"P","tr_1","542a"
31538,"O","36",1676,"CI","CDI","ct_9",36530,"P","tr_4","383b"
31541,"O","18",410,"CH","CDI","ct_9",6021,"F","tr_4","673b"
31544,"O","36",258,"MC","CDI","ct_9",11274,"P","tr_0","526b"
31545,"O","36",1842,"CL","CDI","ct_9",18824,"C","tr_6","624b"
31555,"O","36",1430,"QB","CDI","ct_8",11989,"P","tr_3","563b"
31556,"O","36",1820,"MA","CDI","ct_9",25452,"C","tr_1","461c"
31564,"O","36",1767,"PZ","CDI","ct_9",17213,"P","tr_1","423a"
31565,"O","36",1820,"KZ","CDI","ct_9",32442,"C","tr_6","467a"
31566,"O","36",377,"CA","CDI","ct_9",9150,"C","tr_1","554a"
31567,"O","36",1069,"CA","CDI","ct_9",13671,"C","tr_6","625b"
31568,"O","36",1080,"QB","CDI","ct_8",12235,"P","tr_3","525d"
31570,"O","36",1688,"CK","CDI","ct_9",31398,"P","tr_5","387c"
31571,"O","36",1456,"QB","CDI","ct_8",14730,"P","tr_5","526d"
31572,"O","36",169,"HZ","CDI","ct_9",3356,"C","tr_2","333c"
31591,"O","36",1911,"QB","CDI","ct_8",22101,"C","tr_3","526d"
31600,"O","36",2089,"QA","CDI","ct_9",19648,"C","tr_3","526e"
31601,"O","36",2160,"HZ","CDI","ct_9",23097,"C","tr_5","641a"
31608,"O","36",1073,"NZ","TTP","ct_9",13517,"P","tr_4","676a"
31615,"O","36",1668,"GZ","CDI","ct_6",33158,"C","tr_1","344d"
31616,"O","92",821,"CA","CDI","ct_9",10193,"P","tr_6","461d"
31617,"O","36",738,"QB","CDI","ct_8",8171,"P","tr_4","526a"
31622,"O","36",1891,"EZ","CDI","ct_9",20549,"C","tr_1","641a"
31642,"O","36",2046,"MA","CDI","ct_9",28701,"C","tr_2","474c"
31644,"O","36",1836,"CB","CDI","ct_9",19240,"C","tr_5","652a"
31649,"O","36",1815,"QB","CDI","ct_8",16940,"C","tr_5","526d"
31650,"O","36",1820,"PZ","CDI","ct_8",37033,"C","tr_2","372d"
31652,"A","36",1392,"IZ","APP","ct_6",13199,"C","tr_1","561c"
31656,"O","36",985,"IZ","CDI","ct_6",8309,"P","tr_1","561d"
31667,"O","36",1933,"GZ","CDI","ct_9",17091,"C","tr_3","543b"
31676,"O","36",1820,"GZ","CDI","ct_9",20837,"C","tr_2","641a"
31678,"O","36",1801,"CH","CDI","ct_9",20901,"C","tr_4","673b"
31679,"O","36",1778,"GZ","CDI","ct_9",30774,"C","tr_2","344d"
31680,"O","36",230,"TZ","CDI","ct_7",1515,"C","tr_1","563c"
31687,"O","36",1556,"KZ","CDI","ct_9",24697,"P","tr_2","467a"
31692,"O","36",1831,"OZ","CDI","ct_8",27918,"C","tr_4","373d"
31696,"O","18",1874,"CL","CDI","ct_9",25848,"C","tr_5","474c"
31697,"O","87",589,"HZ","CDI","ct_9",8081,"P","tr_6","521a"
31699,"O","36",1854,"CH","CDI","ct_9",23477,"C","tr_4","623e"
31701,"O","36",1865,"CH","CDI","ct_9",35815,"C","tr_5","387e"
31702,"O","36",1820,"HZ","CDI","ct_9",22755,"C","tr_1","451a"
31713,"O","33",246,"HZ","CDI","ct_9",5206,"Y","tr_2","643a"
31718,"O","36",1687,"FZ","CDI","ct_9",38516,"C","tr_2","373c"
31728,"O","36",1820,"QA","CDI","ct_6",33140,"C","tr_1","526b"
31737,"O","36",1820,"HZ","CDI","ct_9",21015,"C","tr_1","451a"
31759,"O","36",1848,"CK","CDI","ct_9",21413,"C","tr_5","623a"
31770,"O","83",1820,"CL","CDI","ct_9",40997,"C","tr_6","477a"
31771,"O","37",659,"NZ","TTP","ct_9",4571,"P","tr_5","681a"
31772,"O","37",1908,"QB","CDI","ct_9",20549,"C","tr_4","526a"
31792,"O","41",1716,"OZ","CDI","ct_8",14253,"C","tr_5","434b"
31798,"O","37",1820,"MA","CDI","ct_9",16658,"C","tr_2","461e"
31800,"O","37",1820,"QB","CDI","ct_8",18414,"C","tr_5","525b"
31819,"O","37",1820,"CH","CDI","ct_9",19207,"C","tr_2","543f"
31823,"O","14",1137,"MC","CDI","ct_9",12463,"C","tr_0","543f"
31827,"O","37",1814,"IZ","CDI","ct_9",17896,"C","tr_1","561e"
31832,"O","37",1820,"PZ","TOA","ct_1",22908,"C","tr_5","333e"
31834,"O","37",1390,"MC","CDI","ct_9",14556,"C","tr_2","464a"
31835,"O","37",1382,"JA","CDI","ct_9",31751,"P","tr_0","373d"
31845,"O","37",1820,"DZ","CDI","ct_9",57657,"C","tr_5","386d"
31853,"O","37",1832,"QA","AUT","ct_3",27902,"C","tr_6","311d"
31856,"O","86",1976,"NZ","CDI","ct_9",46880,"C","tr_4","484a"
31859,"O","37",607,"GZ","CDD","ct_9",11037,"C","tr_3","552a"
31861,"O","37",1820,"DZ","CDI","ct_9",30798,"C","tr_6","461c"
31862,"O","37",1230,"QA","CDI","ct_9",29563,"P","tr_4","344b"
31868,"O","37",2200,"CK","CDI","ct_9",55384,"C","tr_6","387d"
31870,"O","41",177,"PZ","TOA","ct_1",11512,"P","tr_6","422c"
31874,"O","37",1820,"QB","CDI","ct_8",18529,"C","tr_5","423b"
31875,"O","37",1519,"FZ","CDI","ct_9",22123,"C","tr_6","671c"
31880,"O","37",1612,"QA","CDI","ct_6",14810,"P","tr_1","526b"
31885,"O","37",1819,"OZ","AUT","ct_2",20417,"C","tr_6","526c"
31889,"O","37",1879,"SZ","CDI","ct_8",25597,"C","tr_3","486b"
31895,"O","38",1962,"FZ","CDI","ct_9",22608,"C","tr_6","632g"
31910,"O","37",1213,"MA","CDI","ct_9",15524,"C","tr_1","543b"
31911,"O","37",893,"MA","CDI","ct_6",14984,"P","tr_3","543b"
31920,"O","37",1823,"CB","CDI","ct_9",15171,"C","tr_5","627c"
31922,"O","37",1042,"KZ","CDI","ct_8",15763,"P","tr_3","467a"
31925,"O","37",166,"QA","CDD","ct_3",1835,"K","tr_6","525d"
31928,"O","37",1820,"HZ","CDI","ct_9",14260,"C","tr_1","676b"
31933,"O","37",860,"CH","CDI","ct_9",11954,"P","tr_3","673a"
31941,"O","37",1820,"NZ","CDI","ct_9",42844,"C","tr_4","373d"
31948,"O","37",1820,"QB","CDI","ct_8",27016,"C","tr_3","434d"
31949,"O","37",32,"GZ","CDD","ct_9",466,"P","tr_4","552a"
31954,"O","37",1820,"KZ","CDI","ct_8",28905,"C","tr_2","467c"
31974,"O","49",1820,"CB","CDI","ct_9",21008,"C","tr_3","543f"
31982,"O","37",1699,"QB","CDI","ct_9",15093,"C","tr_4","632k"
31985,"O","37",1947,"OZ","AUT","ct_2",21439,"C","tr_6","621f"
31987,"O","37",1801,"SZ","CDI","ct_9",15755,"P","tr_1","685a"
31994,"O","37",271,"QB","CDI","ct_7",7918,"D","tr_0","563a"
31995,"O","37",535,"OZ","CDD","ct_2",5906,"P","tr_1","525b"
32006,"O","37",1814,"NZ","CDI","ct_9",23844,"C","tr_4","461d"
32010,"O","37",1931,"KZ","CDI","ct_9",28224,"C","tr_4","545c"
32021,"O","37",1317,"OZ","CDI","ct_2",13850,"P","tr_2","524c"
32036,"X","37",1560,"QB","AUT","ct_3",13832,"P","tr_5","525d"
32041,"O","37",1705,"NZ","CDI","ct_9",13476,"P","tr_6","684a"
32043,"O","37",1505,"FZ","CDI","ct_9",16234,"C","tr_5","632g"
32054,"O","37",1954,"CF","CDI","ct_9",23185,"C","tr_5","674a"
32055,"O","37",2231,"QB","CDI","ct_8",25319,"C","tr_5","526a"
32061,"O","37",548,"IZ","CDD","ct_6",5498,"C","tr_1","561e"
