"UID","ACTIVITY_TYPE","AGE_2018","sex","OCCUPATION_42","Is_student","degree","household_type","Insee","target"
6833,"type1-1",21,"Male","csp_6_8",TRUE,"DIP|1|3","ft2-0","12036",23.1052
6836,"type2-1",76,"Female","csp_7_8",FALSE,"DIP|1|1","ft4-4","12042",45.4449
6837,"type1-2",28,"Female","csp_5_5",FALSE,"DIP|1|6","ft4-2","12043",38.9047
6843,"type1-1",21,"Female","csp_6_2",FALSE,"DIP|3","ft4-1","12044",45.026
6848,"type1-2",26,"Male","csp_6_7",FALSE,"DIP|1|7","ft4-3","12049",34.0149
6850,"type1-1",45,"Female","csp_5_6",FALSE,"DIP|3","ft4-1","12050",37.9693
6851,"type1-1",59,"Female","csp_3_7",FALSE,"DIP|1|3","ft4-1","12052",47.368
6857,"type1-1",42,"Female","csp_5_2",FALSE,"DIP|1|3","ft4-3","12052",37.7455
6858,"type2-1",67,"Male","csp_7_8",FALSE,"DIP|2","ft4-4","12053",40.6737
6859,"type2-5",32,"Female","csp_8_5",FALSE,"DIP|1|5","ft3-1","12056",47.682
6861,"type1-1",58,"Female","csp_4_6",FALSE,"DIP|1|4","ft4-3","12056",38.0642
6864,"type2-1",76,"Female","csp_7_7",FALSE,"DIP|3","ft1-2","12056",46.1264
6865,"type1-1",38,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-1","12056",34.1628
6866,"type1-1",49,"Male","csp_4_7",FALSE,"DIP|2","ft1-1","12057",29.9831
6868,"type1-1",30,"Male","csp_6_2",FALSE,"DIP|1|6","ft4-1","12059",38.7184
6870,"type2-1",74,"Male","csp_7_8",FALSE,"DIP|1|1","ft3-1","12063",49.0487
6871,"type1-1",53,"Male","csp_2_1",FALSE,"DIP|1|3","ft4-1","12063",60.2737
6872,"type1-1",39,"Male","csp_2_1",FALSE,"DIP|1|7","ft4-1","12065",60.5806
6873,"type2-1",63,"Male","csp_7_2",FALSE,"DIP|1|3","ft4-4","12065",42.7784
6875,"type2-1",73,"Male","csp_7_5",FALSE,"DIP|1|7","ft4-4","12066",44.5138
6876,"type2-4",60,"Female","csp_8_6",FALSE,"DIP|1|3","ft4-4","12068",51.1002
6877,"type1-2",41,"Male","csp_6_9",FALSE,"DIP|3","ft4-3","12068",34.0281
6878,"type2-1",84,"Female","csp_7_5",FALSE,"DIP|1|1","ft1-2","12068",44.587
6881,"type2-2",18,"Female","csp_8_4",TRUE,"DIP|1|4","ft4-1","12071",46.3321
6882,"type1-1",55,"Male","csp_5_3",FALSE,"DIP|1|3","ft2-0","12071",37.2878
6883,"type2-1",63,"Male","csp_7_4",FALSE,"DIP|1|7","ft4-4","12071",44.8962
6886,"type1-1",21,"Female","csp_5_6",FALSE,"DIP|1|2","ft4-1","12076",36.928
6890,"type1-1",49,"Male","csp_4_3",FALSE,"DIP|1|7","ft1-1","12079",34.6666
6891,"type1-1",58,"Male","csp_4_6",FALSE,"DIP|1|3","ft4-1","12079",37.9281
6894,"type2-1",81,"Male","csp_7_7",FALSE,"DIP|1|2","ft1-1","12083",39.5508
6897,"type1-1",48,"Female","csp_5_4",FALSE,"DIP|1|3","ft3-2","12083",34.4742
6899,"type1-1",25,"Female","csp_3_4",FALSE,"DIP|1|8","ft4-1","12084",40.1472
6900,"type2-1",73,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-4","12089",43.0019
6902,"type1-1",34,"Female","csp_3_4",FALSE,"DIP|1|7","ft4-1","12089",48.2668
6903,"type1-2",51,"Female","csp_5_4",FALSE,"DIP|1|4","ft1-2","12089",40.8489
6904,"type1-1",62,"Male","csp_1_1",FALSE,"DIP|1|2","ft4-2","12089",40.0374
6905,"type2-1",64,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-3","12089",41.4069
6910,"type2-1",93,"Female","csp_8_6",FALSE,"DIP|2","ft4-4","12089",49.8694
6912,"type1-1",58,"Male","csp_6_8",FALSE,"DIP|1|4","ft4-1","12090",41.685
6913,"type2-1",66,"Male","csp_7_7",FALSE,"DIP|1|7","ft1-1","12090",45.587
6915,"type1-1",22,"Male","csp_6_3",FALSE,"DIP|1","ft4-1","12092",33.4134
6916,"type2-5",25,"Male","csp_8_5",FALSE,"DIP|3","ft3-2","12092",37.8317
6920,"type2-1",61,"Male","csp_7_7",FALSE,"DIP|1|4","ft4-3","12096",40.486
6921,"type1-1",56,"Female","csp_2_1",FALSE,"DIP|1|5","ft4-3","12100",61.1442
6922,"type2-1",90,"Male","csp_7_7",FALSE,"DIP|1","ft4-4","12100",41.4783
6923,"type2-5",32,"Male","csp_8_5",FALSE,"DIP|1|4","ft4-4","12100",37.2985
6925,"type2-1",89,"Male","csp_7_5",FALSE,"DIP|1|1","ft4-4","12101",41.2647
6926,"type2-1",78,"Male","csp_7_8",FALSE,"DIP|1|1","ft2-0","12101",42.0325
6927,"type2-1",82,"Female","csp_7_2",FALSE,"DIP|1|1","ft4-4","12102",46.6538
6928,"type1-2",41,"Male","csp_4_6",FALSE,"DIP|1|4","ft4-4","12102",34.9638
6930,"type2-1",100,"Male","csp_7_1",FALSE,"DIP|2","ft1-1","12102",42.305
6931,"type1-1",45,"Female","csp_5_6",FALSE,"DIP|3","ft4-1","12104",40.639
6934,"type2-1",63,"Female","csp_8_6",FALSE,"DIP|1|8","ft4-4","12115",47.9426
6937,"type1-1",49,"Male","csp_4_5",FALSE,"DIP|1|6","ft4-2","12120",34.0278
6938,"type1-1",48,"Male","csp_4_8",FALSE,"DIP|1|3","ft4-1","12127",36.6432
6940,"type2-1",71,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-4","12129",45.2655
6941,"type1-1",57,"Female","csp_4_6",FALSE,"DIP|1|4","ft4-1","12130",37.741
6945,"type2-1",67,"Male","csp_7_4",FALSE,"DIP|1|4","ft4-4","12131",41.7117
6946,"type1-2",39,"Female","csp_3_7",FALSE,"DIP|1|7","ft4-2","12131",38.8489
6947,"type1-1",49,"Male","csp_1_1",FALSE,"DIP|1|2","ft4-1","12133",43.8361
6948,"type2-1",84,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","12133",41.1796
6950,"type2-1",81,"Female","csp_7_7",FALSE,"DIP|1|1","ft1-2","12133",44.7915
6951,"type1-1",23,"Male","csp_4_7",FALSE,"DIP|1|8","ft4-1","12133",31.0397
6952,"type2-4",57,"Female","csp_8_5",FALSE,"DIP|1|3","ft1-2","12133",49.5059
6953,"type1-1",56,"Female","csp_4_6",FALSE,"DIP|1|4","ft4-1","12133",35.5404
6954,"type2-1",82,"Female","csp_7_4",FALSE,"DIP|1|5","ft1-2","12133",43.9619
6956,"type1-2",41,"Male","csp_6_7",FALSE,"DIP|1|3","ft4-3","12134",34.7661
6959,"type1-2",47,"Male","csp_6_3",FALSE,"DIP|1|3","ft1-1","12140",35.0283
6961,"type2-1",63,"Female","csp_7_5",FALSE,"DIP|1|3","ft1-2","12142",44.9322
6964,"type1-1",48,"Female","csp_5_2",FALSE,"DIP|1|3","ft4-1","12145",41.6534
6965,"type2-2",15,"Female","csp_8_5",TRUE,"DIP|3","ft4-2","12145",44.7458
6967,"type2-1",67,"Male","csp_7_2",FALSE,"DIP|1|4","ft4-4","12145",43.3191
6968,"type2-5",62,"Female","csp_8_6",FALSE,"DIP|1|3","ft1-2","12145",44.4871
6969,"type1-1",62,"Male","csp_5_4",FALSE,"DIP|1|3","ft4-1","12145",42.2793
6973,"type2-1",74,"Male","csp_7_4",FALSE,"DIP|1|7","ft4-3","12145",44.4135
6976,"type1-1",47,"Female","csp_5_4",FALSE,"DIP|1|7","ft4-1","12145",47.5311
6977,"type1-1",54,"Female","csp_5_5",FALSE,"DIP|1|2","ft4-1","12145",42.2684
6978,"type1-1",54,"Male","csp_6_3",FALSE,"DIP|1|4","ft1-1","12145",36.3358
6979,"type1-1",57,"Female","csp_5_5",FALSE,"DIP|1|5","ft4-1","12145",48.5236
6981,"type1-1",33,"Male","csp_4_2",FALSE,"DIP|1|8","ft4-1","12145",32.8196
6983,"type2-4",45,"Female","csp_8_5",FALSE,"DIP|1|4","ft4-4","12145",54.5132
6984,"type1-1",29,"Female","csp_4_6",FALSE,"DIP|1|2","ft4-1","12145",36.8887
6985,"type2-1",88,"Female","csp_7_7",FALSE,"DIP|1","ft1-2","12145",45.4771
6986,"type1-1",31,"Female","csp_5_6",FALSE,"DIP|1|3","ft3-1","12145",42.8472
6987,"type1-1",43,"Female","csp_5_5",FALSE,"DIP|1|6","ft4-1","12145",42.2989
6989,"type1-1",50,"Female","csp_4_5",FALSE,"DIP|1|7","ft4-1","12145",35.6467
6990,"type2-2",15,"Female","csp_8_5",TRUE,"DIP|3","ft4-2","12145",44.6463
6991,"type1-1",47,"Male","csp_6_7",FALSE,"DIP|1|3","ft4-1","12145",33.5682
6996,"type2-5",26,"Male","csp_8_5",FALSE,"DIP|1|4","ft4-1","12146",44.0743
6997,"type1-1",26,"Female","csp_5_5",FALSE,"DIP|1|6","ft3-2","12146",29.0212
6999,"type1-1",34,"Male","csp_5_2",FALSE,"DIP|1|5","ft1-1","12146",43.2315
7003,"type2-1",81,"Male","csp_7_8",FALSE,"DIP|1","ft4-4","12157",41.4475
7005,"type1-1",59,"Female","csp_5_6",FALSE,"DIP|2","ft4-1","12157",42.1115
7006,"type1-1",41,"Male","csp_6_4",FALSE,"DIP|1|3","ft3-1","12158",23.7504
7009,"type1-1",56,"Male","csp_3_8",FALSE,"DIP|1|7","ft4-1","12162",40.4569
7012,"type1-1",39,"Female","csp_4_3",FALSE,"DIP|1|7","ft4-1","12168",41.4169
7014,"type1-1",38,"Male","csp_5_2",FALSE,"DIP|1|3","ft4-2","12168",39.0405
7015,"type2-2",15,"Male","csp_8_4",TRUE,"DIP|3","ft4-3","12169",39.8192
7017,"type2-5",45,"Female","csp_8_5",FALSE,"DIP|1|3","ft3-2","12169",44.8869
7018,"type2-4",47,"Female","csp_8_5",FALSE,"DIP|3","ft4-2","12169",48.8713
7020,"type2-1",58,"Male","csp_7_7",FALSE,"DIP|2","ft1-1","12170",44.4185
7022,"type2-1",68,"Female","csp_7_5",FALSE,"DIP|1|6","ft1-2","12171",42.8281
7024,"type1-2",31,"Male","csp_6_8",FALSE,"DIP|1|3","ft4-4","12174",31.9403
7025,"type1-1",27,"Female","csp_5_5",FALSE,"DIP|2","ft4-1","12174",45.5379
7029,"type2-5",42,"Female","csp_8_5",FALSE,"DIP|3","ft3-2","12174",43.275
7030,"type2-1",73,"Female","csp_7_8",FALSE,"DIP|1","ft1-2","12174",44.0573
7031,"type1-1",60,"Female","csp_5_2",FALSE,"DIP|1|4","ft1-2","12174",40.6669
7033,"type1-1",62,"Female","csp_4_3",FALSE,"DIP|1","ft4-3","12174",44.6213
7034,"type2-4",53,"Female","csp_8_5",FALSE,"DIP|2","ft1-2","12176",48.3363
7036,"type1-1",33,"Male","csp_4_5",FALSE,"DIP|1|8","ft4-1","12176",37.0947
7038,"type2-2",21,"Male","csp_8_4",TRUE,"DIP|1|4","ft1-1","12176",39.4494
7039,"type1-1",52,"Male","csp_4_2",FALSE,"DIP|1|8","ft4-2","12176",31.9832
7040,"type1-1",65,"Female","csp_3_5",FALSE,"DIP|1|6","ft4-3","12176",45.4046
7041,"type2-1",83,"Male","csp_7_8",FALSE,"DIP|1|1","ft1-1","12176",45.3061
7051,"type1-1",50,"Female","csp_4_6",FALSE,"DIP|1|6","ft4-1","12176",37.1625
7053,"type2-1",63,"Male","csp_7_2",FALSE,"DIP|1|3","ft4-4","12176",42.5391
7054,"type1-1",56,"Female","csp_4_6",FALSE,"DIP|1|4","ft4-1","12176",35.5584
7057,"type1-2",32,"Female","csp_4_3",FALSE,"DIP|1|4","ft4-2","12176",33.9946
7062,"type1-1",54,"Male","csp_3_7",FALSE,"DIP|1|2","ft4-1","12182",31.2306
7064,"type2-2",24,"Male","csp_8_4",TRUE,"DIP|1|4","ft1-1","12185",40.4458
7067,"type1-2",52,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-4","12185",36.0604
7068,"type2-1",76,"Female","csp_7_5",FALSE,"DIP|1|4","ft4-4","12187",45.1612
7069,"type1-1",33,"Male","csp_6_2",FALSE,"DIP|1|5","ft4-1","12188",40.2492
7073,"type2-1",82,"Male","csp_7_5",FALSE,"DIP|1|2","ft4-4","12197",38.5188
7074,"type2-2",15,"Female","csp_8_4",TRUE,"DIP|1|1","ft3-2","12197",38.2643
7077,"type1-2",36,"Female","csp_5_6",FALSE,"DIP|1|2","ft4-2","12198",36.7681
7078,"type2-4",60,"Female","csp_8_6",FALSE,"DIP|1|7","ft4-2","12198",50.0885
7079,"type1-1",44,"Male","csp_6_2",FALSE,"DIP|1|5","ft4-2","12199",32.8094
7080,"type2-2",15,"Female","csp_8_5",TRUE,"DIP|3","ft4-2","12199",43.9922
7082,"type1-2",30,"Female","csp_6_9",FALSE,"DIP|3","ft2-0","12199",33.8249
7088,"type2-2",21,"Male","csp_8_4",TRUE,"DIP|3","ft3-1","12202",36.9234
7089,"type2-1",82,"Female","csp_7_1",FALSE,"DIP|1|2","ft1-2","12202",38.7804
7093,"type1-1",44,"Male","csp_4_6",FALSE,"DIP|1|6","ft4-2","12202",33.1082
7094,"type1-1",26,"Female","csp_6_3",FALSE,"DIP|1|3","ft4-1","12202",43.3032
7097,"type1-1",58,"Male","csp_6_2",FALSE,"DIP|3","ft4-2","12202",32.0798
7098,"type1-1",31,"Female","csp_4_2",FALSE,"DIP|1|2","ft4-4","12202",31.0686
7099,"type1-1",45,"Female","csp_6_8",FALSE,"DIP|3","ft4-1","12202",41.9333
7100,"type2-1",70,"Male","csp_7_4",FALSE,"DIP|1|8","ft4-4","12202",38.7343
7101,"type2-1",80,"Female","csp_7_5",FALSE,"DIP|1|5","ft4-4","12202",47.8406
7105,"type1-1",32,"Female","csp_5_6",FALSE,"DIP|1","ft4-1","12202",35.9487
7107,"type2-1",75,"Female","csp_7_1",FALSE,"DIP|1|1","ft4-4","12202",42.1281
7114,"type2-1",67,"Male","csp_7_7",FALSE,"DIP|1|6","ft1-1","12202",39.9953
7116,"type2-1",85,"Female","csp_7_1",FALSE,"DIP|1|1","ft3-2","12202",42.6045
7120,"type1-1",34,"Male","csp_3_8",FALSE,"DIP|1|6","ft4-1","12202",34.9564
7121,"type1-1",40,"Male","csp_3_8",FALSE,"DIP|1|8","ft4-2","12202",31.6155
7122,"type2-1",71,"Female","csp_7_8",FALSE,"DIP|1|3","ft4-4","12202",44.051
7126,"type1-1",52,"Male","csp_6_4",FALSE,"DIP|1|3","ft4-2","12202",25.4605
7130,"type2-5",56,"Male","csp_8_5",FALSE,"DIP|1|6","ft4-4","12205",37.758
7131,"type2-5",60,"Male","csp_8_5",FALSE,"DIP|1|2","ft4-3","12206",35.7383
7132,"type1-1",25,"Female","csp_5_4",FALSE,"DIP|1|7","ft4-3","12206",47.2675
7134,"type1-1",46,"Female","csp_4_3",TRUE,"DIP|1|7","ft4-1","12208",39.0185
7135,"type1-1",19,"Male","csp_4_6",FALSE,"DIP|1|5","ft4-2","12208",34.5331
7138,"type2-5",33,"Male","csp_8_5",FALSE,"DIP|1|4","ft3-1","12208",41.2443
7140,"type1-1",47,"Male","csp_4_6",FALSE,"DIP|1|8","ft3-1","12208",31.2888
7143,"type2-1",62,"Male","csp_7_4",FALSE,"DIP|1|7","ft4-3","12208",44.3241
7146,"type1-1",66,"Male","csp_1_1",FALSE,"DIP|1|3","ft4-2","12213",46.1931
7150,"type1-1",21,"Male","csp_6_8",TRUE,"DIP|1|3","ft4-1","12215",25.7931
7151,"type2-5",37,"Male","csp_8_5",FALSE,"DIP|1|2","ft4-3","12216",35.5602
7152,"type1-1",16,"Male","csp_6_8",TRUE,"DIP|1|2","ft4-1","12216",25.1853
7154,"type1-1",54,"Male","csp_4_7",FALSE,"DIP|1|3","ft4-1","12217",40.685
7158,"type1-1",32,"Female","csp_4_2",FALSE,"DIP|1|8","ft4-3","12223",36.8508
7160,"type2-1",76,"Female","csp_7_8",FALSE,"DIP|1|1","ft4-4","12224",46.1276
7161,"type2-2",17,"Female","csp_8_4",TRUE,"DIP|1|2","ft4-4","12224",41.1244
7167,"type2-1",84,"Male","csp_7_8",FALSE,"DIP|2","ft4-4","12226",42.566
7168,"type1-1",59,"Male","csp_4_7",FALSE,"DIP|1|6","ft3-2","12229",43.5325
7170,"type1-1",47,"Female","csp_4_6",FALSE,"DIP|1|7","ft3-2","12230",32.6305
7172,"type2-5",62,"Female","csp_8_6",FALSE,"DIP|1|5","ft4-4","12231",44.4685
7175,"type2-5",55,"Male","csp_8_5",FALSE,"DIP|2","ft4-1","12236",41.2561
7176,"type2-5",31,"Male","csp_8_5",FALSE,"DIP|3","ft4-4","12237",36.116
7177,"type2-1",69,"Female","csp_7_7",FALSE,"DIP|1|4","ft1-2","12237",45.2521
7178,"type2-2",15,"Male","csp_8_4",TRUE,"DIP|3","ft4-1","12239",41.9505
7180,"type2-2",16,"Female","csp_8_4",TRUE,"DIP|1|2","ft3-2","12241",38.7332
7181,"type2-1",84,"Female","csp_7_8",FALSE,"DIP|2","ft4-4","12241",44.7305
7185,"type1-1",30,"Male","csp_4_6",FALSE,"DIP|1|6","ft4-3","12244",26.3251
7186,"type2-1",65,"Female","csp_7_5",FALSE,"DIP|1|3","ft4-4","12244",44.6261
7188,"type1-1",47,"Male","csp_2_2",FALSE,"DIP|1|7","ft4-1","12246",54.8324
7190,"type2-4",38,"Female","csp_8_5",FALSE,"DIP|3","ft3-2","12251",45.8304
7191,"type2-1",74,"Female","csp_7_8",FALSE,"DIP|1|8","ft4-4","12252",44.1419
7192,"type2-2",15,"Female","csp_8_4",TRUE,"DIP|1|2","ft2-0","12253",41.2309
7194,"type1-1",35,"Female","csp_3_1",FALSE,"DIP|1|6","ft4-1","12255",44.626
7196,"type2-1",90,"Male","csp_7_8",FALSE,"DIP|1|3","ft4-3","12256",39.6709
7198,"type1-2",36,"Female","csp_4_3",FALSE,"DIP|3","ft3-2","12258",34.1329
7199,"type1-1",29,"Male","csp_5_2",FALSE,"DIP|1|3","ft4-1","12258",37.0029
7200,"type2-1",69,"Female","csp_7_5",FALSE,"DIP|1|8","ft4-4","12258",44.3344
7202,"type2-5",61,"Male","csp_8_5",FALSE,"DIP|1|1","ft4-4","12263",36.9119
7204,"type2-1",84,"Female","csp_7_5",FALSE,"DIP|1|1","ft1-2","12264",44.3896
7206,"type1-1",53,"Male","csp_5_4",FALSE,"DIP|1|5","ft4-1","12264",42.2759
7210,"type1-1",33,"Female","csp_5_2",FALSE,"DIP|1|5","ft4-1","12264",37.1123
7212,"type2-4",67,"Male","csp_8_6",FALSE,"DIP|1","ft2-0","12264",41.7788
7213,"type2-1",88,"Female","csp_7_7",FALSE,"DIP|1","ft4-4","12264",45.2615
7214,"type2-1",78,"Female","csp_7_7",FALSE,"DIP|3","ft1-2","12264",45.5361
7215,"type2-1",85,"Male","csp_7_7",FALSE,"DIP|1","ft4-4","12264",41.3003
7216,"type1-1",39,"Female","csp_4_3",FALSE,"DIP|1|6","ft1-2","12265",31.5355
7220,"type2-4",42,"Female","csp_8_5",FALSE,"DIP|1|2","ft4-4","12270",50.039
7221,"type2-2",16,"Female","csp_8_4",TRUE,"DIP|3","ft4-4","12270",45.1813
7222,"type1-1",49,"Female","csp_5_5",FALSE,"DIP|1|3","ft4-1","12270",44.7287
7223,"type1-1",21,"Male","csp_6_9",FALSE,"DIP|1|3","ft4-1","12270",42.0988
7231,"type1-1",40,"Female","csp_5_4",FALSE,"DIP|1|6","ft4-1","12281",43.4335
7232,"type2-1",84,"Female","csp_7_8",FALSE,"DIP|2","ft1-2","12283",43.6647
7233,"type1-2",33,"Female","csp_6_7",FALSE,"DIP|3","ft3-2","12284",31.7764
7234,"type2-1",62,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","12286",41.8461
7236,"type2-1",64,"Female","csp_7_7",FALSE,"DIP|1|1","ft4-4","12288",45.9737
7240,"type1-1",24,"Female","csp_4_3",FALSE,"DIP|1|6","ft1-2","12290",27.366
7241,"type2-5",25,"Male","csp_8_5",FALSE,"DIP|1|3","ft4-1","12291",42.3017
7242,"type1-1",32,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-1","12294",41.7651
7244,"type1-1",45,"Female","csp_5_6",FALSE,"DIP|3","ft4-1","12297",44.9041
7245,"type1-1",56,"Male","csp_4_7",FALSE,"DIP|1|3","ft1-1","12299",28.4794
7247,"type2-1",61,"Female","csp_7_8",FALSE,"DIP|3","ft1-2","12300",45.8914
7248,"type2-1",66,"Female","csp_7_1",FALSE,"DIP|1|3","ft4-4","12300",42.3033
7249,"type2-1",67,"Female","csp_7_7",FALSE,"DIP|1|3","ft1-2","12300",45.8069
7252,"type1-1",47,"Male","csp_6_8",FALSE,"DIP|1|3","ft4-1","12300",30.963
7253,"type2-1",69,"Female","csp_7_7",FALSE,"DIP|1|4","ft1-2","12300",46.743
7254,"type1-1",32,"Male","csp_4_8",FALSE,"DIP|1|9","ft4-2","12300",34.551
7256,"type1-1",41,"Female","csp_4_6",FALSE,"DIP|1|7","ft4-1","12300",40.0659
7257,"type1-1",39,"Male","csp_4_2",FALSE,"DIP|1|7","ft3-2","12300",45.7268
7258,"type2-4",64,"Female","csp_8_6",FALSE,"DIP|1|6","ft4-2","12300",48.1632
7259,"type1-1",47,"Male","csp_3_8",FALSE,"DIP|1|6","ft4-1","12300",34.3899
7260,"type1-1",19,"Male","csp_6_8",TRUE,"DIP|3","ft2-0","12300",24.4919
7263,"type1-1",34,"Male","csp_5_2",FALSE,"DIP|1|5","ft4-2","12300",38.9239
7265,"type2-2",15,"Male","csp_8_4",TRUE,"DIP|3","ft4-1","12300",43.0649
7266,"type2-1",78,"Female","csp_7_7",FALSE,"DIP|3","ft1-2","12300",46.5189
7270,"type1-1",54,"Male","csp_6_3",FALSE,"DIP|1|3","ft4-1","12305",36.7102
7273,"type2-1",66,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","13001",40.5759
7278,"type1-1",44,"Male","csp_3_7",FALSE,"DIP|1|8","ft4-1","13001",34.1429
7279,"type1-2",38,"Male","csp_4_7",FALSE,"DIP|1|6","ft3-2","13001",28.1307
7280,"type1-1",55,"Female","csp_2_1",FALSE,"DIP|1|8","ft1-2","13001",55.2665
7281,"type1-1",46,"Male","csp_3_8",FALSE,"DIP|1|8","ft4-1","13001",35.9995
7283,"type2-1",66,"Female","csp_7_7",FALSE,"DIP|1|3","ft2-0","13001",47.508
7284,"type2-2",19,"Female","csp_8_4",TRUE,"DIP|1|5","ft4-1","13001",46.2551
7285,"type1-1",61,"Female","csp_5_2",FALSE,"DIP|1|3","ft1-2","13001",37.8625
7288,"type2-2",20,"Male","csp_8_4",TRUE,"DIP|1|2","ft3-1","13001",36.149
7291,"type1-1",55,"Male","csp_3_8",FALSE,"DIP|1|7","ft4-1","13001",40.5723
7293,"type2-1",70,"Female","csp_7_7",FALSE,"DIP|1|2","ft4-4","13001",38.6653
7295,"type1-1",61,"Female","csp_3_7",FALSE,"DIP|1|4","ft4-1","13001",42.6592
7296,"type2-1",64,"Male","csp_7_5",FALSE,"DIP|1|6","ft4-3","13001",38.7794
7297,"type1-1",22,"Female","csp_5_2",FALSE,"DIP|1|4","ft4-1","13001",44.5333
7298,"type1-1",43,"Female","csp_5_4",FALSE,"DIP|1|6","ft4-1","13001",44.726
7299,"type2-4",44,"Female","csp_8_5",FALSE,"DIP|1|4","ft4-4","13001",52.2412
7301,"type1-1",25,"Female","csp_4_6",FALSE,"DIP|1|7","ft1-2","13001",28.2684
7304,"type2-1",70,"Male","csp_7_8",FALSE,"DIP|2","ft4-4","13001",40.2419
7305,"type2-4",29,"Female","csp_8_5",FALSE,"DIP|1|7","ft4-4","13001",54.3507
7307,"type2-1",81,"Female","csp_7_7",FALSE,"DIP|1|1","ft1-2","13001",43.0742
7311,"type1-1",36,"Female","csp_4_6",FALSE,"DIP|1|6","ft4-1","13001",35.6611
7313,"type1-1",23,"Female","csp_5_2",FALSE,"DIP|1|5","ft4-2","13001",34.8026
7314,"type2-1",69,"Male","csp_7_4",FALSE,"DIP|1|2","ft1-1","13001",37.6703
7322,"type2-1",58,"Female","csp_7_7",FALSE,"DIP|1|6","ft4-2","13001",44.2855
7324,"type2-1",84,"Female","csp_7_7",FALSE,"DIP|2","ft1-2","13001",43.0669
7327,"type2-1",84,"Female","csp_7_5",FALSE,"DIP|1|6","ft4-4","13001",43.2787
7329,"type1-2",24,"Male","csp_8_1",FALSE,"DIP|1|3","ft4-2","13001",35.1146
7330,"type2-1",93,"Female","csp_7_7",FALSE,"DIP|3","ft1-2","13001",45.4444
7331,"type1-1",38,"Male","csp_3_1",FALSE,"DIP|1|8","ft1-1","13001",46.2431
7332,"type1-1",52,"Female","csp_5_6",FALSE,"DIP|1|3","ft4-1","13001",43.108
7333,"type1-1",54,"Female","csp_4_3",FALSE,"DIP|1|4","ft4-1","13001",39.8734
7340,"type2-5",29,"Male","csp_8_5",FALSE,"DIP|1|8","ft4-1","13001",37.8237
7344,"type2-5",59,"Female","csp_8_5",FALSE,"DIP|1|7","ft4-4","13001",44.5009
7346,"type2-1",66,"Male","csp_7_5",FALSE,"DIP|1|3","ft4-4","13001",40.5112
7350,"type1-1",29,"Male","csp_6_7",FALSE,"DIP|1|3","ft4-1","13001",21.9647
7351,"type2-4",58,"Female","csp_8_6",FALSE,"DIP|1","ft4-4","13001",50.8164
7353,"type1-2",50,"Male","csp_4_7",FALSE,"DIP|1|7","ft4-3","13001",32.897
7354,"type1-1",20,"Female","csp_4_6",FALSE,"DIP|1|7","ft4-1","13001",30.4891
7357,"type1-1",35,"Female","csp_3_1",FALSE,"DIP|1|8","ft1-2","13001",47.6849
7358,"type1-1",36,"Female","csp_5_5",FALSE,"DIP|1|8","ft4-1","13001",39.3245
7359,"type1-2",56,"Male","csp_3_8",FALSE,"DIP|1|8","ft3-2","13001",27.5172
7360,"type2-1",84,"Female","csp_7_7",FALSE,"DIP|1","ft1-2","13001",42.5166
7364,"type1-1",32,"Female","csp_3_8",FALSE,"DIP|1|8","ft1-2","13001",37.5964
7367,"type1-1",24,"Male","csp_5_2",FALSE,"DIP|1|3","ft2-0","13001",29.6622
7368,"type2-1",81,"Male","csp_7_8",FALSE,"DIP|1|7","ft1-1","13001",45.2753
7369,"type2-1",74,"Female","csp_7_8",FALSE,"DIP|1","ft1-2","13001",42.7558
7370,"type1-1",39,"Female","csp_4_6",FALSE,"DIP|1|7","ft4-1","13001",36.0029
7373,"type1-1",59,"Female","csp_5_2",FALSE,"DIP|1|3","ft4-3","13001",36.1614
7374,"type1-2",29,"Male","csp_6_9",FALSE,"DIP|1|5","ft4-4","13001",33.7278
7377,"type2-2",23,"Male","csp_8_4",TRUE,"DIP|1|4","ft3-2","13001",34.6368
7379,"type2-4",58,"Female","csp_8_5",FALSE,"DIP|1|3","ft4-2","13001",48.1753
7380,"type1-1",47,"Male","csp_3_8",FALSE,"DIP|1|8","ft4-1","13001",30.9468
7385,"type2-2",23,"Female","csp_8_4",TRUE,"DIP|1|6","ft4-3","13001",45.8591
7387,"type1-1",54,"Female","csp_6_7",FALSE,"DIP|1|4","ft4-1","13001",30.6871
7389,"type2-1",65,"Male","csp_7_2",FALSE,"DIP|1","ft4-3","13001",39.1033
7394,"type1-1",35,"Male","csp_4_8",FALSE,"DIP|1|3","ft4-1","13001",28.6438
7395,"type2-1",84,"Female","csp_7_7",FALSE,"DIP|1|3","ft4-4","13001",44.8839
7396,"type1-1",39,"Female","csp_5_3",FALSE,"DIP|1|4","ft4-1","13001",48.4087
7398,"type1-1",37,"Male","csp_5_5",FALSE,"DIP|1|3","ft4-1","13001",37.4948
